,LSOA,crime_per_1000,Postcode,LSOA2,Latitude,Longitude
1514,E01001541,38.28382838283828,EN2 0PL,E00007636,51.661136,-0.084466
1515,E01001542,71.29094412331406,EN1 3HU,E00007646,51.659558000000004,-0.077057
1516,E01001543,39.21568627450981,EN1 3BS,E00007650,51.658167999999996,-0.074007
1517,E01001544,82.33058898036732,EN1 3DD,E00007660,51.65387,-0.07348099999999999
1518,E01001545,58.839190628328005,EN3 6PG,E00007668,51.673284,-0.04512
1519,E01001546,54.28881650380022,EN3 6PX,E00007701,51.676138,-0.036145
1520,E01001547,90.83686440677965,EN3 6NX,E00007707,51.673703,-0.043309
1521,E01001548,73.78335949764521,EN3 5RW,E00007669,51.670803,-0.048451999999999995
1522,E01001549,80.28098344204716,EN1 4EH,E00007671,51.666526,-0.05296
1523,E01001550,61.7772367620207,EN1 4ET,E00007683,51.665541,-0.053739
1524,E01001551,130.62037564029598,EN1 4SD,E00007689,51.680365,-0.046421
1525,E01001552,101.02925243770314,EN8 8RB,E00007688,51.682138,-0.040081
1526,E01001553,68.03130644190247,N18 1EL,E00007717,51.609133,-0.08226499999999999
1527,E01001554,149.55239599789363,N18 2TR,E00007738,51.611886,-0.066998
1528,E01001555,137.94009458749343,N18 2AN,E00007710,51.611348,-0.061099
1529,E01001556,58.06845965770171,N18 1AU,E00007712,51.60995,-0.088224
1530,E01001557,60.37621359223301,N18 2BQ,E00007746,51.609774,-0.059953
1531,E01001558,311.9429590017825,N18 9AZ,E00007735,51.613454,-0.063941
1532,E01001559,372.626215840667,N18 3QB,E00007745,51.609251,-0.036664999999999996
1533,E01001560,88.73929008567931,N18 1HY,E00007722,51.613964,-0.087348
1534,E01001562,81.36412459720731,N18 1XN,E00007723,51.614098999999996,-0.080164
1535,E01001563,73.78048780487805,N13 4AQ,E00007774,51.625546,-0.10451600000000001
1536,E01001564,54.45246690734056,N13 5ZE,E00007760,51.632901000000004,-0.099455
1537,E01001565,42.261904761904766,N13 4AD,E00007777,51.62643,-0.11138499999999998
1538,E01001566,52.35602094240838,N13 4RD,E00007787,51.618865,-0.111223
1539,E01001567,32.663316582914575,N21 1AZ,E00007790,51.636497999999996,-0.102802
1540,E01001568,49.52076677316294,N21 1JA,E00007756,51.636486,-0.107629
1541,E01001569,61.74200661521499,N21 1AY,E00007755,51.6342,-0.102479
1542,E01001570,105.12820512820512,N21 3JW,E00007764,51.629476000000004,-0.098414
1543,E01001571,66.41310708016383,SE2 9NP,E00007808,51.489173,0.11486700000000001
1544,E01001572,49.835706462212485,SE2 0YQ,E00007804,51.488968,0.12023099999999999
1545,E01001573,53.975436328377505,SE2 0ET,E00007796,51.485963,0.10688299999999999
1546,E01001574,84.19901585565883,SE2 0UR,E00007820,51.484683000000004,0.108553
1547,E01001575,125.57471264367817,SE2 9QY,E00007826,51.496415,0.11723399999999999
1548,E01001576,104.43571027512634,SE2 9PD,E00007832,51.495475,0.10998699999999999
1549,E01001577,91.52016546018613,SE2 9XQ,E00007830,51.493654,0.12020399999999999
1550,E01001578,111.71662125340599,SE2 9JJ,E00007837,51.492357,0.11732000000000001
1551,E01001579,108.026554013277,SE2 9EJ,E00007807,51.489499,0.107248
1552,E01001580,138.80224578914536,SE3 7ZZ,E00007840,51.478632,0.015384
1553,E01001581,82.94255568581477,SE3 7ER,E00007867,51.479939,0.020439
1554,E01001582,94.78827361563518,SE3 0JU,E00007849,51.470879,0.024358
1555,E01001583,68.29419035846725,SE3 7JR,E00007881,51.475134999999995,0.023178999999999998
1556,E01001584,59.0823381521056,SE3 0PR,E00007854,51.468357,0.014168
1557,E01001585,69.18238993710692,SE3 7LS,E00007865,51.482953,0.012001999999999999
1558,E01001586,60.8843537414966,SE3 7AX,E00007860,51.479735999999995,0.015503999999999999
1559,E01001587,63.387175721977485,SE3 7RS,E00176580,51.482135,0.006234
1560,E01001588,78.35820895522389,SE7 8EB,E00007900,51.483801,0.047169
1561,E01001589,115.33852606351108,SE7 8LD,E00007928,51.488801,0.038908
1562,E01001590,73.3601841196778,SE7 7AB,E00007905,51.484968,0.033336000000000005
1563,E01001591,84.91012298959319,SE7 8UJ,E00007904,51.48232,0.035667000000000004
1564,E01001592,72.58064516129033,SE7 7QA,E00007889,51.484819,0.026876999999999998
1565,E01001593,51.3353115727003,SE7 7JG,E00007914,51.480252,0.023175
1566,E01001594,56.27086313781593,SE7 7PZ,E00007913,51.481206,0.031958999999999994
1567,E01001595,69.79571984435798,SE7 7EN,E00007927,51.476061,0.031010000000000003
1568,E01001596,41.08723135271808,SE9 3GD,E00007963,51.429758,0.0659
1569,E01001597,67.9245283018868,SE9 4ER,E00007934,51.439536,0.049865
1570,E01001598,63.40238543628374,SE9 3AB,E00007936,51.439138,0.053085
1571,E01001599,75.48240635641316,SE9 3JB,E00007955,51.431628,0.060301
1572,E01001600,55.658056580565805,SE9 3SF,E00007947,51.434596,0.069499
1573,E01001601,38.032786885245905,SE9 3SH,E00007962,51.433636,0.073973
1574,E01001602,89.54081632653062,SE9 3AR,E00007933,51.430919,0.057191
1575,E01001603,76.85352622061482,SE9 3BX,E00007965,51.429818,0.056379
1576,E01001604,88.49862258953169,SE9 1XX,E00007984,51.457961,0.058665999999999996
1577,E01001605,37.624378109452735,SE9 1RH,E00008005,51.461639,0.066835
1578,E01001606,29.09090909090909,SE9 1RN,E00008008,51.461415,0.06118200000000001
1579,E01001607,64.76190476190476,SE9 6DX,E00008006,51.459389,0.049013
1580,E01001608,63.9943741209564,SE9 1AG,E00007983,51.45306,0.065829
1581,E01001609,225.66646001239926,SE9 1JB,E00007990,51.452104,0.061885
1582,E01001610,42.58487194758785,SE9 1JU,E00007996,51.463889,0.053965
1583,E01001611,39.63051251489868,SE9 1SR,E00008002,51.461898,0.055704
1584,E01001613,84.26616915422885,SE9 5AX,E00008024,51.448873999999996,0.058919000000000006
1585,E01001614,91.62663006177075,SE9 2NH,E00008052,51.454215999999995,0.085874
1586,E01001615,280.2631578947368,SE9 9DS,E00008058,51.449793,0.052685
1587,E01001617,127.11864406779661,SE9 2AW,E00008045,51.440197999999995,0.063421
1588,E01001618,67.34207389749702,SE9 2DD,E00008039,51.439438,0.075862
1589,E01001619,53.96990140114167,SE9 2DE,E00008016,51.440596,0.072447
1590,E01001620,80.41301627033792,SE9 6QX,E00008083,51.454355,0.043778
1591,E01001621,70.09646302250803,SE9 6QJ,E00008085,51.453599,0.045875
1592,E01001623,47.8429203539823,SE3 9QL,E00008100,51.461519,0.036742000000000004
1593,E01001624,57.51633986928104,SE9 6TR,E00008099,51.460828,0.049033999999999994
1594,E01001625,91.3312693498452,SE9 6HS,E00008071,51.45981,0.039314999999999996
1595,E01001629,71.45998240985048,SE187EW,E00008142,51.488894,0.074132
1596,E01001631,111.36890951276102,SE187WJ,E00008136,51.490572,0.08495499999999999
1597,E01001632,47.69945124525116,SE181ND,E00008108,51.485422,0.08633300000000001
1598,E01001633,64.51612903225806,SE187HX,E00008109,51.485679,0.075383
1599,E01001634,57.47767857142857,SE187NA,E00008111,51.487893,0.079848
1600,E01001635,39.03015966883501,SE181QH,E00008123,51.480628,0.083839
1601,E01001636,56.41592920353982,SE187QU,E00008116,51.482735999999996,0.083114
1602,E01001637,85.53386911595867,SE187QR,E00008126,51.482832,0.082268
1603,E01001638,57.33211512105984,SE137QA,E00008153,51.47227,-0.017569
1604,E01001640,226.56940760389037,SE109BY,E00008154,51.482192,-0.014603999999999999
1605,E01001641,288.1646655231561,SE108NJ,E00008167,51.47738,-0.011313
1606,E01001642,100.56818181818183,SE108HT,E00008159,51.476068,-0.004516
1607,E01001644,109.59792477302204,SE108BT,E00176525,51.474589,-0.019672
1608,E01001645,73.96950875211743,SE3 8JE,E00008232,51.471111,0.037427999999999996
1609,E01001646,68.9075630252101,SE184GB,E00176486,51.474053999999995,0.047092
1610,E01001647,67.22151088348272,SE3 8NA,E00008201,51.465721,0.033488
1611,E01001648,72.49712313003452,SE3 8LU,E00008202,51.465993,0.045263
1612,E01001649,69.63249516441006,SE3 8LN,E00008205,51.464934,0.043588999999999996
1613,E01001650,74.49776785714286,SE7 7BP,E00008214,51.4771,0.036932
1614,E01001651,90.93391589295467,SE3 8EH,E00008221,51.472564,0.042807
1615,E01001652,110.6683016554261,SE3 8SF,E00008223,51.474349,0.031712
1616,E01001653,62.46036778693722,SE9 5HU,E00008245,51.447283,0.035705
1617,E01001654,64.40129449838187,SE129BW,E00008256,51.445155,0.021493
1618,E01001655,102.61312938177183,SE9 5ZL,E00008244,51.447187,0.043818
1619,E01001656,44.81683554169914,SE3 9JA,E00008265,51.461557,0.019468
1620,E01001657,66.18093503339405,SE3 9BJ,E00008264,51.461406,0.016755000000000003
1621,E01001658,79.97557997557998,SE128UA,E00008233,51.454196,0.019747999999999998
1622,E01001659,97.43252139565503,SE128AW,E00008274,51.450324,0.021606999999999998
1623,E01001660,59.987631416202845,SE129AD,E00008242,51.449090000000005,0.028502999999999997
1624,E01001661,117.38002594033722,SE9 5EJ,E00008276,51.450264000000004,0.041667
1625,E01001662,168.2986536107711,SE109PT,E00008295,51.484605,0.010563
1626,E01001664,116.26059322033898,SE109XD,E00008304,51.483519,0.0036450000000000002
1627,E01001665,80.64516129032258,SE109FZ,E00176591,51.486105,0.00962
1628,E01001666,323.3512786002692,SE7 7PS,E00008285,51.485344,0.024091
1629,E01001667,672.0737913486005,SE100JH,E00008311,51.486403,0.010642
1630,E01001668,105.8221872541306,SE100AA,E00008287,51.487122,0.0032840000000000005
1631,E01001669,78.4218217243059,SE2 0YF,E00008357,51.48046,0.10229400000000001
1632,E01001671,66.5068903535051,SE182DD,E00008316,51.477915,0.09479
1633,E01001672,57.18336483931947,SE181DW,E00008331,51.489577000000004,0.09235700000000001
1634,E01001673,128.04284323271665,SE181SA,E00008340,51.489438,0.086516
1635,E01001674,76.57657657657657,SE181HT,E00008342,51.487577,0.100101
1636,E01001675,120.01967535661583,SE181PW,E00008346,51.487261,0.09010399999999999
1637,E01001676,86.24283480979678,SE2 0RF,E00008353,51.484378,0.10348299999999999
1638,E01001677,102.62800181241505,SE181PJ,E00008354,51.484418,0.09369
1639,E01001678,43.15913094539049,SE182DU,E00008381,51.476853999999996,0.093747
1640,E01001679,54.54545454545454,SE183LA,E00008388,51.474363000000004,0.066388
1641,E01001680,45.48306148055207,SE183BU,E00008393,51.472427,0.071657
1642,E01001681,42.959427207637226,SE183EU,E00008375,51.478589,0.073074
1643,E01001682,101.45985401459855,SE183NE,E00008398,51.471046,0.062264
1644,E01001683,77.95867251095805,SE182QW,E00008370,51.479944,0.080855
1645,E01001684,47.53877275792313,SE182PU,E00008386,51.473177,0.086653
1646,E01001685,46.103896103896105,SE182ZD,E00008378,51.477398,0.088962
1647,E01001686,60.77188940092166,SE183LR,E00008362,51.476440999999994,0.066367
1648,E01001687,180.02628120893561,SE280FG,E00008406,51.496496,0.090138
1649,E01001688,80.08100147275405,SE288JA,E00008432,51.507153,0.119692
1650,E01001690,57.54716981132076,SE288LG,E00008407,51.506282,0.116596
1651,E01001692,57.534246575342465,SE288DJ,E00008408,51.505233000000004,0.11345
1652,E01001693,91.45972138098122,SE288BH,E00008411,51.503693,0.115569
1653,E01001694,50.96566523605151,SE288AU,E00008417,51.501334,0.11524300000000001
1654,E01001695,65.36989795918367,SE187JA,E00008457,51.486752,0.07114
1655,E01001696,427.71599657827204,SE186HF,E00008450,51.489231,0.066743
1656,E01001697,61.95079086115992,SE186UZ,E00008462,51.484221000000005,0.066301
1657,E01001698,67.77837547068316,SE184HL,E00008474,51.481251,0.064899
1658,E01001699,69.78119455943228,SE184AZ,E00008459,51.485704999999996,0.050941
1659,E01001700,109.40545808966861,SE187JQ,E00008448,51.485768,0.071398
1660,E01001701,235.48387096774192,SE184JX,E00008447,51.474579,0.061286
1661,E01001702,61.06870229007633,SE184EJ,E00008477,51.479789000000004,0.06414199999999999
1662,E01001703,62.94058408862034,SE183BB,E00008482,51.47911,0.07155700000000001
1663,E01001704,86.2173649058895,SE182TP,E00008484,51.478787,0.07763400000000001
1664,E01001705,139.06478324403312,SE185SE,E00008522,51.489579,0.054111
1665,E01001706,69.06474820143885,SE185ED,E00008520,51.489554,0.050394
1666,E01001708,62.724014336917556,SE7 8EL,E00008534,51.487964,0.045151
1667,E01001709,236.54995730145177,SE7 8NW,E00008497,51.493625,0.032497000000000005
1668,E01001710,57.724957555178264,SE185ZR,E00008513,51.491234000000006,0.05255800000000001
1669,E01001711,87.6944837340877,SE185NS,E00008500,51.493010999999996,0.047596
1670,E01001712,121.77985948477752,SE185AL,E00008492,51.491559,0.058651999999999996
1671,E01001713,70.13574660633485,SE185LH,E00008511,51.491906,0.052199
1672,E01001714,114.19068736141908,N4  2HD,E00008542,51.569068,-0.094211
1673,E01001715,71.93396226415094,N4  2LH,E00008548,51.567611,-0.096364
1674,E01001716,118.51015801354401,N4  2AN,E00176290,51.5659,-0.101255
1675,E01001717,47.04412989175687,N4  2FP,E00008554,51.564599,-0.096952
1676,E01001718,170.07382169222032,N4  2AA,E00008560,51.564828999999996,-0.10395399999999999
1677,E01001719,84.21052631578947,N4  2XN,E00176291,51.562754,-0.092441
1678,E01001720,75.634792004322,N4  2BE,E00008562,51.563171999999994,-0.097675
1679,E01001722,85.09637987776212,E5  9HW,E00008608,51.564021999999994,-0.05952
1680,E01001723,56.095191840699364,N16 6PH,E00008600,51.566268,-0.068702
1681,E01001724,80.08565310492504,N16 7HA,E00008607,51.563815000000005,-0.072601
1682,E01001725,35.62142485699428,N16 6SE,E00008587,51.569848,-0.067656
1683,E01001726,56.41748942172074,N16 6XL,E00008589,51.56773,-0.070069
1684,E01001727,35.60682046138415,N16 6NJ,E00008590,51.568382,-0.064919
1685,E01001728,40.54691183404055,N16 7EA,E00008599,51.56442,-0.06514500000000001
1686,E01001729,125.74404761904762,E9  6BP,E00008612,51.548601,-0.045522
1687,E01001730,84.96583143507972,E9  6RE,E00008622,51.544543,-0.047008999999999995
1688,E01001731,202.9930928626247,E9  6XN,E00008621,51.546619,-0.04803
1689,E01001732,108.50599781897492,E9  6FE,E00008631,51.544242,-0.047281000000000004
1690,E01001733,112.26666666666667,E5  0LG,E00008636,51.55235,-0.04604
1691,E01001734,205.54272517321016,E5  8HB,E00008639,51.55075,-0.055267
1692,E01001735,275.0941028858218,E5  0LQ,E00008610,51.551460999999996,-0.048285
1693,E01001736,69.23076923076924,N16 8RJ,E00008663,51.557069,-0.080215
1694,E01001737,64.33823529411764,N16 9BF,E00008661,51.557558,-0.086469
1695,E01001738,81.058495821727,N16 9BW,E00008665,51.556138,-0.089861
1696,E01001739,69.9132111861138,N16 8TP,E00008681,51.553089,-0.082618
1697,E01001740,90.38461538461539,N16 8TJ,E00008676,51.554109000000004,-0.08233
1698,E01001741,69.03353057199212,N16 9JP,E00008651,51.560714000000004,-0.083134
1699,E01001742,86.39910813823857,N16 0TR,E00008652,51.560121,-0.08154299999999999
1700,E01001744,74.04580152671755,E8  3SZ,E00008685,51.545102,-0.07318999999999999
1701,E01001745,103.11850311850313,E8  2ZZ,E00008718,51.551559999999995,-0.067263
1702,E01001746,57.585139318885446,E8  2RW,E00008715,51.552761,-0.06701
1703,E01001747,141.05847204438754,E8  2DW,E00008692,51.550803,-0.075949
1704,E01001748,259.46733250104035,E8  2QX,E00008696,51.550868,-0.068936
1705,E01001749,81.68168168168168,E8  1PR,E00008706,51.54635,-0.064916
1706,E01001750,125.06278252134607,N1  5AL,E00008728,51.539322999999996,-0.07887100000000001
1707,E01001751,82.3019801980198,N1  3HY,E00008722,51.542746,-0.08419199999999999
1708,E01001752,84.86507626124364,N1  5NQ,E00008739,51.536253,-0.08471000000000001
1709,E01001753,75.04414361389053,N1  5SR,E00008737,51.537777,-0.08330499999999999
1710,E01001754,139.36682725395733,N1  5AA,E00176253,51.538782,-0.077696
1711,E01001755,136.4374661613427,N1  5LN,E00008746,51.534689,-0.078157
1712,E01001756,123.14814814814815,N1  4BP,E00176330,51.545805,-0.077703
1713,E01001757,50.17103762827822,E5  8JR,E00008777,51.551539,-0.057282000000000007
1714,E01001758,115.2324431256182,E8  1PU,E00008791,51.547391999999995,-0.060444000000000005
1715,E01001759,84.7084708470847,E8  2HU,E00008757,51.550661,-0.067301
1716,E01001760,418.2584269662921,E8  1JT,E00008763,51.548646000000005,-0.055848
1717,E01001761,115.234375,E8  1NR,E00008765,51.547942,-0.065974
1718,E01001762,210.9286523216308,E8  1HF,E00008770,51.545079,-0.055999999999999994
1719,E01001763,87.882096069869,E8  1DT,E00176319,51.544481,-0.057380999999999995
1720,E01001764,57.14285714285714,N16 7SS,E00008801,51.558102000000005,-0.067
1721,E01001765,65.25241675617616,E5  8YY,E00008798,51.556936,-0.059577
1722,E01001767,90.4990980156344,E5  9FN,E00008815,51.560014,-0.057555999999999996
1723,E01001768,70.92391304347827,E5  8RN,E00008810,51.562656,-0.06506100000000001
1724,E01001769,63.388991960420526,N16 7ET,E00008812,51.561516,-0.069524
1725,E01001770,105.72069545709478,E5  8DH,E00008825,51.557935,-0.057947000000000005
1726,E01001772,165.98778004073318,E8  4FH,E00176247,51.537633,-0.072871
1727,E01001773,177.23615712257453,E8  4HN,E00008832,51.536464,-0.073411
1728,E01001774,125.34690101757631,E2  8JR,E00008852,51.531712,-0.070987
1729,E01001775,83.92759188151398,E2  9BG,E00008840,51.534351,-0.06308899999999999
1730,E01001776,113.6516476126429,E2  8BG,E00008846,51.535061999999996,-0.075128
1731,E01001777,168.55108877721943,E2  8DY,E00176310,51.532645,-0.076888
1732,E01001779,173.8391845979615,N1  7LH,E00008905,51.530024,-0.092613
1733,E01001780,257.9468473163106,N1  6HT,E00008882,51.527286,-0.084048
1734,E01001781,96.44522144522143,N1  6TY,E00008901,51.532447999999995,-0.08352899999999999
1735,E01001782,61.94867682437851,N1  7RQ,E00176243,51.533476,-0.094775
1736,E01001783,56.406329760081675,N1  6TQ,E00008891,51.533019,-0.088234
1737,E01001784,56.827643630308074,N1  6QS,E00008870,51.530413,-0.082807
1738,E01001785,69.6748506967485,E5  0HX,E00008907,51.550367,-0.038176999999999996
1739,E01001786,100.34947578632051,E9  5QF,E00008935,51.55131,-0.034357
1740,E01001787,108.87350534927627,E5  9RH,E00008908,51.560817,-0.044162
1741,E01001788,84.94690818238601,E5  0SR,E00008918,51.555563,-0.037016
1742,E01001789,60.685249709639955,E5  0YY,E00008924,51.554528000000005,-0.043956
1743,E01001790,66.30686198920587,E9  5PZ,E00176230,51.554573,-0.034274
1744,E01001791,75.94086021505376,E5  0ES,E00008921,51.551706,-0.038163
1745,E01001792,117.46361746361747,E5  9QQ,E00008971,51.559015,-0.050414
1746,E01001793,63.70772946859904,E5  0PS,E00008942,51.556532000000004,-0.046596
1747,E01001794,93.0,E5  0RP,E00008950,51.55735,-0.053587
1748,E01001795,107.83012607830126,E5  0RB,E00008956,51.554239,-0.052016999999999994
1749,E01001796,104.14091470951792,E5  0EU,E00008957,51.554838000000004,-0.046366000000000004
1750,E01001798,123.12231759656653,E5  9DD,E00008960,51.563601,-0.058038
1751,E01001799,44.04761904761905,N16 5WT,E00009000,51.570059,-0.077214
1752,E01001800,105.76923076923077,N16 5GY,E00008973,51.567583,-0.074303
1753,E01001801,39.404553415061294,N16 0QW,E00008979,51.566379,-0.08533400000000001
1754,E01001802,57.54276827371695,N16 5NT,E00008981,51.566359999999996,-0.083604
1755,E01001803,49.11392405063291,N16 0HH,E00008989,51.564559,-0.086781
1756,E01001804,35.920461834509304,N16 5ET,E00008978,51.567167,-0.086802
1757,E01001805,73.8362760834671,N16 0AE,E00008994,51.562815,-0.078544
1758,E01001806,112.06328279499012,N16 0PT,E00008999,51.563034,-0.082589
1759,E01001807,55.41368743615935,N16 5DJ,E00009043,51.574253999999996,-0.078019
1760,E01001808,117.42613920881321,N16 5LR,E00009042,51.573489,-0.073635
1761,E01001809,52.83198476915754,N16 5DH,E00009036,51.573746,-0.075587
1762,E01001811,76.80945347119646,N4  2RR,E00009015,51.573352,-0.08724900000000001
1763,E01001812,61.35291033036182,N16 5DF,E00009017,51.571689,-0.078993
1764,E01001813,174.76432197244378,N4  1QP,E00009025,51.572557,-0.091424
1765,E01001814,95.57572319909245,N16 5PF,E00176225,51.57485,-0.072711
1766,E01001815,66.87014428412874,E8  4LZ,E00009066,51.539656,-0.063585
1767,E01001816,102.3142509135201,E8  4LL,E00009064,51.540502000000004,-0.065813
1768,E01001819,83.22538860103627,E8  3FL,E00009051,51.539538,-0.070599
1769,E01001820,80.76659822039699,E8  4AW,E00009072,51.5381,-0.068496
1770,E01001821,85.35739070090214,E8  4PR,E00009077,51.53624,-0.06362899999999999
1771,E01001822,95.32967032967032,E5  9LN,E00009084,51.565327,-0.055279999999999996
1772,E01001823,63.58381502890173,N15 6AE,E00009087,51.577048,-0.063122
1773,E01001824,77.41522712731926,E5  9BH,E00009096,51.572552,-0.063111
